@relation subflow_dataset_clustered

@attribute Instance_number numeric
@attribute flowid numeric
@attribute ppid numeric
@attribute subflow1 numeric
@attribute subflow2 numeric
@attribute subflow3 numeric
@attribute subflow4 numeric
@attribute subprotocol {none,'transition point 1','transition point 2'}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55,cluster56,cluster57,cluster58,cluster59,cluster60,cluster61,cluster62,cluster63,cluster64,cluster65,cluster66,cluster67,cluster68,cluster69,cluster70,cluster71,cluster72,cluster73,cluster74,cluster75,cluster76,cluster77,cluster78,cluster79,cluster80,cluster81,cluster82,cluster83,cluster84,cluster85,cluster86,cluster87,cluster88,cluster89,cluster90,cluster91,cluster92,cluster93,cluster94,cluster95,cluster96,cluster97,cluster98,cluster99,cluster100,cluster101,cluster102,cluster103,cluster104,cluster105,cluster106,cluster107,cluster108,cluster109,cluster110,cluster111,cluster112,cluster113,cluster114,cluster115,cluster116,cluster117,cluster118,cluster119,cluster120,cluster121,cluster122,cluster123,cluster124,cluster125,cluster126,cluster127,cluster128,cluster129,cluster130,cluster131,cluster132,cluster133,cluster134,cluster135,cluster136,cluster137,cluster138,cluster139,cluster140,cluster141,cluster142,cluster143,cluster144,cluster145,cluster146,cluster147,cluster148,cluster149,cluster150,cluster151,cluster152,cluster153,cluster154,cluster155,cluster156,cluster157,cluster158,cluster159,cluster160,cluster161,cluster162,cluster163,cluster164,cluster165,cluster166,cluster167,cluster168,cluster169,cluster170,cluster171,cluster172,cluster173,cluster174,cluster175,cluster176,cluster177,cluster178,cluster179,cluster180,cluster181,cluster182,cluster183,cluster184,cluster185,cluster186,cluster187,cluster188,cluster189,cluster190,cluster191,cluster192}

@data
23248,1690,15,-122,170,-122,170,none,cluster192
23249,1690,16,170,-122,170,-122,none,cluster1
23250,1690,17,-122,170,-122,234,none,cluster29
23251,1690,18,170,-122,234,-122,none,cluster81
23252,1690,19,-122,234,-122,170,none,cluster43
23253,1690,20,234,-122,170,-122,none,cluster10
23254,1690,21,-122,170,-122,170,none,cluster192
23255,1690,22,170,-122,170,-122,none,cluster1
23256,1690,23,-122,170,-122,170,none,cluster192
23257,1690,24,170,-122,170,-122,none,cluster1
23258,1690,25,-122,170,-122,170,none,cluster192
23259,1690,26,170,-122,170,-122,none,cluster1
23260,1690,27,-122,170,-122,170,none,cluster192
23261,1690,28,170,-122,170,-122,none,cluster1
23262,1690,29,-122,170,-122,170,none,cluster192
23263,1690,30,170,-122,170,-122,none,cluster1
23264,1690,31,-122,170,-122,170,none,cluster192
23265,1690,32,170,-122,170,-122,none,cluster1
23266,1690,33,-122,170,-122,170,none,cluster192
23267,1690,34,170,-122,170,-122,none,cluster1
23268,1690,35,-122,170,-122,234,none,cluster29
23269,1690,36,170,-122,234,-122,none,cluster81
23270,1690,37,-122,234,-122,-122,none,cluster104
23271,1690,38,-122,-122,170,-122,none,cluster8
23272,1690,39,-122,170,-122,234,none,cluster29
23273,1690,40,170,-122,234,-122,none,cluster81
23274,1690,41,-122,234,-122,170,none,cluster43
23275,1690,42,234,-122,170,-122,none,cluster10
23276,1690,43,-122,170,-122,170,none,cluster192
23277,1690,44,170,-122,170,-122,none,cluster1
23278,1690,45,-122,170,-122,170,none,cluster192
23279,1690,46,170,-122,170,-122,none,cluster1
23280,1690,47,-122,170,-122,170,none,cluster192
23281,1690,48,170,-122,170,-122,none,cluster1
23282,1690,49,-122,170,-122,234,none,cluster29
23283,1690,50,170,-122,234,-122,none,cluster81
23284,1690,51,-122,234,-122,234,none,cluster105
23285,1691,2,77,-510,862,438,none,cluster24
23286,1691,3,862,438,-518,238,none,cluster23
23287,1691,4,438,-518,238,186,none,cluster22
23288,1691,5,238,186,-106,-106,none,cluster78
23289,1691,6,-106,-106,154,-122,none,cluster127
23290,1691,7,-106,154,-122,170,none,cluster44
23291,1691,8,154,-122,170,-122,none,cluster9
23292,1691,9,-122,170,-122,170,none,cluster192
23293,1691,10,170,-122,170,-122,none,cluster1
23294,1691,11,-122,170,-122,170,none,cluster192
23295,1691,12,170,-122,170,-122,none,cluster1
23296,1691,13,-122,170,-122,170,none,cluster192
23297,1691,14,170,-122,170,-122,none,cluster1
23298,1691,15,-122,170,-122,170,none,cluster192
23299,1691,16,170,-122,170,-122,none,cluster1
23300,1691,17,-122,170,-122,170,none,cluster192
23301,1691,18,170,-122,170,-122,none,cluster1
23302,1691,19,-122,170,-122,-122,none,cluster28
23303,1691,20,-122,-122,170,-122,none,cluster8
23304,1691,21,-122,170,-122,-122,none,cluster28
23305,1691,22,-122,-122,170,-122,none,cluster8
23306,1691,23,-122,170,-122,170,none,cluster192
23307,1691,24,170,-122,170,170,none,cluster96
23308,1691,25,170,170,-122,-122,none,cluster160
23309,1691,26,-122,-122,170,-122,none,cluster8
23310,1691,27,-122,170,-122,-122,none,cluster28
23311,1691,28,-122,-122,170,-122,none,cluster8
23312,1691,29,-122,170,-122,170,none,cluster192
23313,1691,30,170,-122,170,-122,none,cluster1
23314,1691,31,-122,170,-122,170,none,cluster192
23315,1691,32,170,-122,170,-122,none,cluster1
23316,1691,33,-122,170,-122,170,none,cluster192
23317,1691,34,170,-122,170,-122,none,cluster1
23318,1691,35,-122,170,-122,170,none,cluster192
23319,1691,36,170,-122,170,-122,none,cluster1
23320,1691,37,-122,170,-122,-122,none,cluster28
23321,1691,38,-122,-122,170,-122,none,cluster8
23322,1691,39,-122,170,-122,170,none,cluster192
23323,1691,40,170,-122,170,-122,none,cluster1
23324,1691,41,-122,170,-122,170,none,cluster192
23325,1691,42,170,-122,170,-122,none,cluster1
23326,1691,43,-122,170,-122,170,none,cluster192
23327,1691,44,170,-122,170,170,none,cluster96
23328,1691,45,170,170,-122,170,none,cluster61
23329,1691,46,170,-122,170,-122,none,cluster1
23330,1691,47,-122,170,-122,170,none,cluster192
23331,1691,48,170,-122,170,-122,none,cluster1
23332,1692,2,77,-510,77,-510,none,cluster165
23333,1692,3,-510,77,-510,862,none,cluster165
23334,1692,4,77,-510,862,1246,none,cluster165
23335,1692,5,862,1246,-518,238,none,cluster164
23336,1692,6,1246,-518,238,186,none,cluster130
23337,1692,7,238,186,-106,154,none,cluster72
23338,1692,8,186,-106,154,-122,none,cluster63
23339,1692,9,-106,154,-122,170,none,cluster44
23340,1692,10,154,-122,170,-122,none,cluster9
23341,1692,11,-122,170,-122,170,none,cluster192
23342,1692,12,170,-122,170,-122,none,cluster1
23343,1692,13,-122,170,-122,170,none,cluster192
23344,1692,14,170,-122,170,-122,none,cluster1
23345,1692,15,-122,170,-122,170,none,cluster192
23346,1692,16,170,-122,170,-122,none,cluster1
23347,1692,17,-122,170,-122,170,none,cluster192
23348,1692,18,170,-122,170,-122,none,cluster1
23349,1692,19,-122,170,-122,170,none,cluster192
23350,1692,20,170,-122,170,-122,none,cluster1
23351,1692,21,-122,170,-122,170,none,cluster192
23352,1692,22,170,-122,170,-122,none,cluster1
23353,1692,23,-122,170,-122,170,none,cluster192
23354,1692,24,170,-122,170,-122,none,cluster1
23355,1692,25,-122,170,-122,-122,none,cluster28
23356,1692,26,-122,-122,170,-122,none,cluster8
23357,1692,27,-122,170,-122,234,none,cluster29
23358,1692,28,170,-122,234,-122,none,cluster81
23359,1692,29,-122,234,-122,234,none,cluster105
23360,1692,30,234,-122,234,170,none,cluster165
23361,1692,31,234,170,-122,-122,none,cluster71
23362,1692,32,-122,-122,170,-122,none,cluster8
23363,1692,33,-122,170,-122,-122,none,cluster28
23364,1692,34,-122,-122,170,-122,none,cluster8
23365,1692,35,-122,170,-122,170,none,cluster192
23366,1692,36,170,-122,170,-122,none,cluster1
23367,1692,37,-122,170,-122,170,none,cluster192
23368,1692,38,170,-122,170,-122,none,cluster1
23369,1692,39,-122,170,-122,170,none,cluster192
23370,1692,40,170,-122,170,-122,none,cluster1
23371,1692,41,-122,170,-122,170,none,cluster192
23372,1692,42,170,-122,170,-122,none,cluster1
23373,1692,43,-122,170,-122,170,none,cluster192
23374,1692,44,170,-122,170,-122,none,cluster1
23375,1692,45,-122,170,-122,170,none,cluster192
23376,1692,46,170,-122,170,-122,none,cluster1
23377,1692,47,-122,170,-122,170,none,cluster192
23378,1692,48,170,-122,170,-122,none,cluster1
23379,1692,49,-122,170,-122,234,none,cluster29
23380,1692,50,170,-122,234,-122,none,cluster81
23381,1692,51,-122,234,-122,170,none,cluster43
23382,1692,52,234,-122,170,-122,none,cluster10
23383,1692,53,-122,170,-122,170,none,cluster192
23384,1692,54,170,-122,170,-122,none,cluster1
23385,1693,2,77,862,-478,438,none,cluster119
23386,1693,3,862,-478,438,-518,none,cluster102
23387,1693,4,-478,438,-518,238,none,cluster100
23388,1693,5,438,-518,238,186,none,cluster22
23389,1693,6,238,186,-106,154,none,cluster72
23390,1693,7,186,-106,154,-122,none,cluster63
23391,1693,8,-106,154,-122,170,none,cluster44
23392,1693,9,154,-122,170,-122,none,cluster9
23393,1693,10,-122,170,-122,-122,none,cluster28
23394,1693,11,-122,-122,170,-122,none,cluster8
23395,1693,12,-122,170,-122,170,none,cluster192
23396,1693,13,170,-122,170,-122,none,cluster1
23397,1693,14,-122,170,-122,170,none,cluster192
23398,1693,15,170,-122,170,-122,none,cluster1
23399,1693,16,-122,170,-122,-122,none,cluster28
23400,1693,17,-122,-122,170,-122,none,cluster8
23401,1693,18,-122,170,-122,170,none,cluster192
23402,1693,19,170,-122,170,-122,none,cluster1
23403,1693,20,-122,170,-122,170,none,cluster192
23404,1693,21,170,-122,170,-122,none,cluster1
23405,1693,22,-122,170,-122,170,none,cluster192
23406,1693,23,170,-122,170,-122,none,cluster1
23407,1693,24,-122,170,-122,170,none,cluster192
23408,1693,25,170,-122,170,-122,none,cluster1
23409,1693,26,-122,170,-122,170,none,cluster192
23410,1693,27,170,-122,170,-122,none,cluster1
23411,1693,28,-122,170,-122,170,none,cluster192
23412,1693,29,170,-122,170,-122,none,cluster1
23413,1693,30,-122,170,-122,170,none,cluster192
23414,1693,31,170,-122,170,-122,none,cluster1
23415,1693,32,-122,170,-122,170,none,cluster192
23416,1693,33,170,-122,170,-122,none,cluster1
23417,1693,34,-122,170,-122,170,none,cluster192
23418,1693,35,170,-122,170,-122,none,cluster1
23419,1693,36,-122,170,-122,170,none,cluster192
23420,1693,37,170,-122,170,-122,none,cluster1
23421,1693,38,-122,170,-122,170,none,cluster192
23422,1693,39,170,-122,170,-122,none,cluster1
23423,1693,40,-122,170,-122,170,none,cluster192
23424,1693,41,170,-122,170,-122,none,cluster1
23425,1693,42,-122,170,-122,170,none,cluster192
23426,1693,43,170,-122,170,-122,none,cluster1
23427,1693,44,-122,170,-122,170,none,cluster192
23428,1693,45,170,-122,170,-122,none,cluster1
23429,1693,46,-122,170,-122,170,none,cluster192
23430,1693,47,170,-122,170,-122,none,cluster1
23431,1693,48,-122,170,-122,170,none,cluster192
23432,1693,49,170,-122,170,170,none,cluster96
23433,1693,50,170,170,-122,170,none,cluster61
23434,1693,51,170,-122,170,-122,none,cluster1
23435,1693,52,-122,170,-122,-122,none,cluster28
23436,1693,53,-122,-122,170,-122,none,cluster8
23437,1694,2,77,-510,862,438,none,cluster24
23438,1694,3,862,438,-518,238,none,cluster23
23439,1694,4,438,-518,238,186,none,cluster22
23440,1694,5,238,186,-106,154,none,cluster72
23441,1694,6,186,-106,154,-122,none,cluster63
23442,1694,7,-106,154,-122,170,none,cluster44
23443,1694,8,154,-122,170,-122,none,cluster9
23444,1694,9,-122,170,-122,170,none,cluster192
23445,1694,10,170,-122,170,-122,none,cluster1
23446,1694,11,-122,170,-122,170,none,cluster192
23447,1694,12,170,-122,170,-122,none,cluster1
23448,1694,13,-122,170,-122,170,none,cluster192
23449,1694,14,170,-122,170,-122,none,cluster1
23450,1694,15,-122,170,-122,170,none,cluster192
23451,1694,16,170,-122,170,-122,none,cluster1
23452,1694,17,-122,170,-122,170,none,cluster192
23453,1694,18,170,-122,170,-122,none,cluster1
23454,1694,19,-122,170,-122,170,none,cluster192
23455,1694,20,170,-122,170,-122,none,cluster1
23456,1694,21,-122,170,-122,170,none,cluster192
23457,1694,22,170,-122,170,-122,none,cluster1
23458,1694,23,-122,170,-122,170,none,cluster192
23459,1694,24,170,-122,170,-122,none,cluster1
23460,1694,25,-122,170,-122,170,none,cluster192
23461,1694,26,170,-122,170,-122,none,cluster1
23462,1694,27,-122,170,-122,234,none,cluster29
23463,1694,28,170,-122,234,-122,none,cluster81
23464,1694,29,-122,234,-122,170,none,cluster43
23465,1694,30,234,-122,170,-122,none,cluster10
23466,1694,31,-122,170,-122,170,none,cluster192
23467,1694,32,170,-122,170,-122,none,cluster1
23468,1694,33,-122,170,-122,170,none,cluster192
23469,1694,34,170,-122,170,-122,none,cluster1
23470,1694,35,-122,170,-122,170,none,cluster192
23471,1694,36,170,-122,170,-122,none,cluster1
23472,1694,37,-122,170,-122,170,none,cluster192
23473,1694,38,170,-122,170,-122,none,cluster1
23474,1694,39,-122,170,-122,170,none,cluster192
23475,1694,40,170,-122,170,-122,none,cluster1
23476,1694,41,-122,170,-122,170,none,cluster192
23477,1694,42,170,-122,170,-122,none,cluster1
23478,1694,43,-122,170,-122,170,none,cluster192
23479,1694,44,170,-122,170,-122,none,cluster1
23480,1694,45,-122,170,-122,234,none,cluster29
23481,1694,46,170,-122,234,-122,none,cluster81
23482,1694,47,-122,234,-122,234,none,cluster105
23483,1694,48,234,-122,234,-122,none,cluster185
23484,1695,2,-98,86,-490,218,none,cluster5
23485,1695,3,86,-490,218,210,none,cluster6
23486,1695,4,218,210,-530,82,none,cluster4
23487,1695,5,210,-530,82,118,none,cluster3
23488,1695,6,82,118,-150,118,none,cluster98
23489,1696,2,-98,86,-490,218,none,cluster5
23490,1696,3,86,-490,218,210,none,cluster6
23491,1696,4,218,210,-530,82,none,cluster4
23492,1696,5,210,-530,82,118,none,cluster3
23493,1696,6,82,118,-150,118,none,cluster98
23494,1697,2,-98,86,-490,218,none,cluster5
23495,1697,3,86,-490,218,210,none,cluster6
23496,1697,4,218,210,-530,82,none,cluster4
23497,1697,5,210,-530,82,118,none,cluster3
23498,1697,6,82,118,-150,118,none,cluster98
23499,1698,2,-98,86,-490,218,none,cluster5
23500,1698,3,86,-490,218,210,none,cluster6
23501,1698,4,218,210,-530,82,none,cluster4
23502,1698,5,210,-530,82,118,none,cluster3
23503,1698,6,82,118,-150,118,none,cluster98
23504,1699,2,-98,86,-490,218,none,cluster5
23505,1699,3,86,-490,218,218,none,cluster6
23506,1699,4,218,210,-530,82,none,cluster4
23507,1699,5,210,-530,82,118,none,cluster3
23508,1699,6,82,118,-150,118,none,cluster98
23509,1700,2,-98,86,-490,218,none,cluster5
23510,1700,3,86,-490,218,210,none,cluster6
23511,1700,4,218,210,-530,82,none,cluster4
23512,1700,5,210,-530,82,118,none,cluster3
23513,1700,6,82,118,-150,118,none,cluster98
23514,1701,2,-98,86,-490,218,none,cluster5
23515,1701,3,86,-490,218,210,none,cluster6
23516,1701,4,218,210,-530,82,none,cluster4
23517,1701,5,210,-530,82,118,none,cluster3
23518,1701,6,82,118,-150,118,none,cluster98
23519,1702,2,-98,86,-490,218,none,cluster5
23520,1702,3,86,-490,218,210,none,cluster6
23521,1702,4,218,210,-530,82,none,cluster4
23522,1702,5,210,-530,82,118,none,cluster3
23523,1702,6,82,118,-150,118,none,cluster98
23524,1703,2,-98,86,-490,218,none,cluster5
23525,1703,3,86,-490,218,210,none,cluster6
23526,1703,4,218,210,-530,82,none,cluster4
23527,1703,5,210,-530,82,118,none,cluster3
23528,1703,6,82,118,-150,-150,'transition point 1',cluster165
23529,1704,2,-98,86,-490,218,none,cluster5
23530,1704,3,86,-490,218,210,none,cluster6
23531,1704,4,218,210,-530,82,none,cluster4
23532,1704,5,210,-530,82,118,none,cluster3
23533,1704,6,82,118,-150,118,none,cluster98
23534,1705,2,-98,86,-490,218,none,cluster5
23535,1705,3,86,-490,218,210,none,cluster6
23536,1705,4,218,210,-530,82,none,cluster4
23537,1705,5,210,-530,82,118,none,cluster3
23538,1705,6,82,118,-150,118,none,cluster98
23539,1706,2,-98,86,-490,218,none,cluster5
23540,1706,3,86,-490,218,210,none,cluster6
23541,1706,4,218,210,-530,82,none,cluster4
23542,1706,5,210,-530,82,118,none,cluster3
23543,1706,6,82,118,-150,118,none,cluster98
23544,1707,2,-98,86,-490,218,none,cluster5
23545,1707,3,86,-490,218,210,none,cluster6
23546,1707,4,218,210,-530,82,none,cluster4
23547,1707,5,210,-530,82,118,none,cluster3
23548,1707,6,82,118,-150,118,none,cluster98
23549,1708,2,-98,86,-490,218,none,cluster5
23550,1708,3,86,-490,218,210,none,cluster6
23551,1708,4,218,210,-530,82,none,cluster4
23552,1708,5,210,-530,82,118,none,cluster3
23553,1708,6,82,118,-150,118,none,cluster98
23554,1709,2,-98,86,-490,218,none,cluster5
23555,1709,3,86,-490,218,210,none,cluster6
23556,1709,4,218,210,-530,82,none,cluster4
23557,1709,5,210,-530,82,82,none,cluster165
23558,1709,6,82,118,-134,118,none,cluster165
23559,1710,2,-98,86,-490,86,none,cluster165
23560,1710,3,86,-490,86,-490,none,cluster165
23561,1710,4,-490,86,-490,218,none,cluster165
23562,1710,5,86,-490,218,210,none,cluster6
23563,1710,6,218,210,-530,82,none,cluster4
23564,1710,7,210,-530,82,118,none,cluster3
23565,1710,8,82,118,-150,118,none,cluster98
23566,1711,2,-98,86,-490,218,none,cluster5
23567,1711,3,86,-490,218,210,none,cluster6
23568,1711,4,218,210,-530,82,none,cluster4
23569,1711,5,210,-530,82,118,none,cluster3
23570,1711,6,82,118,-150,118,none,cluster98
23571,1712,2,-98,86,-490,218,none,cluster5
23572,1712,3,86,-490,218,210,none,cluster6
23573,1712,4,218,210,-530,-530,none,cluster165
23574,1712,5,-530,-530,82,118,none,cluster166
23575,1712,6,82,118,-150,118,none,cluster98
23576,1713,2,-98,86,-490,218,none,cluster5
23577,1713,3,86,-490,218,210,none,cluster6
23578,1713,4,218,210,-530,82,none,cluster4
23579,1713,5,210,-530,82,118,none,cluster3
23580,1713,6,82,118,-150,118,none,cluster98
23581,1714,2,-98,86,-490,218,none,cluster5
23582,1714,3,86,-490,218,210,none,cluster6
23583,1714,4,218,210,-530,82,none,cluster4
23584,1714,5,210,-530,82,118,none,cluster3
23585,1714,6,82,118,-150,118,none,cluster98
23586,1715,2,-98,86,-490,218,none,cluster5
23587,1715,3,86,-490,218,210,none,cluster6
23588,1715,4,218,210,-530,82,none,cluster4
23589,1715,5,210,-530,82,118,none,cluster3
23590,1715,6,82,118,-150,118,none,cluster98
23591,1716,2,-98,86,-490,218,none,cluster5
23592,1716,3,86,-490,218,210,none,cluster6
23593,1716,4,218,210,-530,82,none,cluster4
23594,1716,5,210,-530,82,118,none,cluster3
23595,1716,6,82,118,-150,118,none,cluster98
23596,1717,2,-98,86,-490,218,none,cluster5
23597,1717,3,86,-490,218,210,none,cluster6
23598,1717,4,218,210,-530,82,none,cluster4
23599,1717,5,210,-530,82,118,none,cluster3
23600,1717,6,82,118,-150,118,none,cluster98
23601,1718,2,-98,86,-490,218,none,cluster5
23602,1718,3,86,-490,218,210,none,cluster6
23603,1718,4,218,210,-530,82,none,cluster4
23604,1718,5,210,-530,82,118,none,cluster3
23605,1718,6,82,118,-150,118,none,cluster98
23606,1719,1,-98,-98,86,-490,none,cluster158
23607,1719,2,-98,86,-490,218,none,cluster5
23608,1719,3,86,-490,218,210,none,cluster6
23609,1719,4,218,210,-530,82,none,cluster4
23610,1719,5,210,-530,82,118,none,cluster3
23611,1719,6,82,118,-150,118,none,cluster98
23612,1720,2,-98,86,-490,218,none,cluster5
23613,1720,3,86,-490,218,210,none,cluster6
23614,1720,4,218,210,-530,82,none,cluster4
23615,1720,5,210,-530,82,118,none,cluster3
23616,1720,6,82,118,-150,118,none,cluster98
23617,1721,2,-98,86,-490,218,none,cluster5
23618,1721,3,86,-490,218,218,none,cluster6
23619,1721,4,218,210,-530,82,none,cluster4
23620,1721,5,210,-530,82,118,none,cluster3
23621,1721,6,82,118,-150,118,none,cluster98
23622,1722,2,-98,86,-490,218,none,cluster5
23623,1722,3,86,-490,218,210,none,cluster6
23624,1722,4,218,210,-530,82,none,cluster4
23625,1722,5,210,-530,82,118,none,cluster3
23626,1722,6,82,118,-150,118,none,cluster98
23627,1723,2,-98,86,-490,218,none,cluster5
23628,1723,3,86,-490,218,210,none,cluster6
23629,1723,4,218,210,-530,82,none,cluster4
23630,1723,5,210,-530,82,118,none,cluster3
23631,1723,6,82,118,-150,118,none,cluster98
23632,1724,2,-98,86,-490,218,none,cluster5
23633,1724,3,86,-490,218,210,none,cluster6
23634,1724,4,218,210,-530,82,none,cluster4
23635,1724,5,210,-530,82,118,none,cluster3
23636,1724,6,82,118,-150,118,none,cluster98
23637,1725,2,-98,86,-490,218,none,cluster5
23638,1725,3,86,-490,218,210,none,cluster6
23639,1725,4,218,210,-530,82,none,cluster4
23640,1725,5,210,-530,82,118,none,cluster3
23641,1725,6,82,118,-150,118,none,cluster98
23642,1726,2,-98,86,-490,218,none,cluster5
23643,1726,3,86,-490,218,210,none,cluster6
23644,1726,4,218,210,-530,82,none,cluster4
23645,1726,5,210,-530,82,118,none,cluster3
23646,1726,6,82,118,-150,118,none,cluster98
23647,1727,2,-98,86,-490,218,none,cluster5
23648,1727,3,86,-490,218,210,none,cluster6
23649,1727,4,218,210,-530,82,none,cluster4
23650,1727,5,210,-530,82,118,none,cluster3
23651,1727,6,82,118,-150,118,none,cluster98
23652,1728,2,-98,86,-490,218,none,cluster5
23653,1728,3,86,-490,218,210,none,cluster6
23654,1728,4,218,210,-530,82,none,cluster4
23655,1728,5,210,-530,82,118,none,cluster3
23656,1728,6,82,118,-150,118,none,cluster98
23657,1729,2,-98,86,-490,218,none,cluster5
23658,1729,3,86,-490,218,210,none,cluster6
23659,1729,4,218,210,-530,82,none,cluster4
23660,1729,5,210,-530,82,118,none,cluster3
23661,1729,6,82,118,-150,118,none,cluster98
23662,1730,2,-98,86,-490,218,none,cluster5
23663,1730,3,86,-490,218,210,none,cluster6
23664,1730,4,218,210,-530,82,none,cluster4
23665,1730,5,210,-530,82,118,none,cluster3
23666,1730,6,82,118,-150,118,none,cluster98
23667,1731,2,-98,86,-490,218,none,cluster5
23668,1731,3,86,-490,218,210,none,cluster6
23669,1731,4,218,210,-530,82,none,cluster4
23670,1731,5,210,-530,82,118,none,cluster3
23671,1731,6,82,118,-134,118,none,cluster165
23672,1732,2,-98,86,-490,218,none,cluster5
23673,1732,3,86,-490,218,210,none,cluster6
23674,1732,4,218,210,-530,82,none,cluster4
23675,1732,5,210,-530,82,118,none,cluster3
23676,1732,6,82,118,-150,118,none,cluster98
23677,1733,2,-98,86,-490,218,none,cluster5
23678,1733,3,86,-490,218,210,none,cluster6
23679,1733,4,218,210,-530,82,none,cluster4
23680,1733,5,210,-530,82,82,none,cluster165
23681,1733,6,82,118,-150,118,none,cluster98
23682,1734,2,-98,86,-490,-490,none,cluster165
23683,1734,3,-490,-490,218,210,none,cluster165
23684,1734,4,218,210,-530,82,none,cluster4
23685,1734,5,210,-530,82,118,none,cluster3
23686,1734,6,82,118,-150,118,none,cluster98
23687,1735,2,-98,86,-490,218,none,cluster5
23688,1735,3,86,-490,218,210,none,cluster6
23689,1735,4,218,210,-530,82,none,cluster4
23690,1735,5,210,-530,82,118,none,cluster3
23691,1735,6,82,118,-150,118,none,cluster98
23692,1736,2,-98,86,-490,-490,none,cluster165
23693,1736,3,-490,-490,218,210,none,cluster165
23694,1736,4,218,210,-530,82,none,cluster4
23695,1736,5,210,-530,82,118,none,cluster3
23696,1736,6,82,118,-150,118,none,cluster98
23697,1737,2,-98,86,-490,218,none,cluster5
23698,1737,3,86,-490,218,210,none,cluster6
23699,1737,4,218,210,-530,82,none,cluster4
23700,1737,5,210,-530,82,118,none,cluster3
23701,1737,6,82,118,-150,118,none,cluster98
23702,1738,2,-98,86,-490,218,none,cluster5
23703,1738,3,86,-490,218,210,none,cluster6
23704,1738,4,218,210,-530,82,none,cluster4
23705,1738,5,210,-530,82,118,none,cluster3
23706,1738,6,82,118,-150,118,none,cluster98
23707,1739,2,-98,86,-490,-490,none,cluster165
23708,1739,3,-490,-490,218,210,none,cluster165
23709,1739,4,218,210,-530,82,none,cluster4
23710,1739,5,210,-530,82,82,none,cluster165
23711,1739,6,82,118,-150,118,none,cluster98
